"Category","Rating","Rating.Count","Size","DaysLastUpdate","ReleasedDays","AppNameLen","Installs"
"Game",5,1.79175946922805,4.59511985013459,1317,370,36,3.43398720448515
"Game",4.4,3.8286413964891,4.23410650459726,127,351,48,9.46915989974286
"Productivity",2.6,2.19722457733622,1.52605630349505,647,778,25,7.539027055824
"Educational",3.2,2.77258872223978,1.52605630349505,385,385,36,8.55313931818971
"Productivity",3.3,6.94215670569947,1.90210752639692,422,2363,14,12.1666715161029
"Educational",4.1,6.34212141872115,0.916290731874155,266,3562,19,12.3394534018096
"Lifestyle",4.6,7.55799495853081,4.35670882668959,11,843,44,12.618549778496
"Lifestyle",5,6.2363695902037,2.27212588550934,133,133,50,7.01391547481053
"Educational",4.2,3.29583686600433,3.66356164612965,3,356,16,8.75242340386559
"Entertainment",4.4,2.19722457733622,2.63905732961526,45,420,30,7.62948991639399
"SocialMedia",3.9,4.94875989037817,4.36944785246702,5,288,8,9.70759431571208
"Game",4.2,3.04452243772342,2.77258872223978,538,1511,16,8.38160253710989
"Educational",4.2,4.27666611901606,1.68639895357023,571,2863,12,9.09795524138139
"Lifestyle",3.2,9.90033258084283,2.83321334405622,84,1966,9,15.3029794607648
"Game",4,7.24422751560335,2.63905732961526,2403,2403,15,12.5692181104241
"Lifestyle",4.4,9.60021795674263,2.484906649788,305,1070,12,12.9742368492175
"Lifestyle",4.9,3.97029191355212,3.87120101090789,5,60,28,6.84161547647759
"Educational",3.8,4.77068462446567,1.70474809223843,2556,2743,19,9.72555634404347
"Lifestyle",2.8,5.10594547390058,3.87120101090789,352,1587,9,9.81296091333657
"SocialMedia",3.8,5.51745289646471,2.2512917986065,27,2392,14,10.9970872993807
"Educational",4.3,6.19031540585315,3.63758615972639,9,288,17,9.33441468707811
"Game",4.5,3.3322045101752,1.6094379124341,1702,2410,9,7.72973533138505
"Productivity",4.8,4.48863636973214,1.70474809223843,49,249,49,8.1789193328484
"Lifestyle",4.9,2.63905732961526,2.23001440015921,478,478,30,7.51914995766982
"Game",4.3,2.484906649788,1.62924053973028,188,189,35,7.26612877955645
"Educational",4.7,5.97380961186926,2.17475172148416,1185,1386,36,10.6126311061807
"Educational",4.2,2.56494935746154,1.96009478404727,98,598,6,7.33693691370762
"Productivity",4.8,1.79175946922805,2.2512917986065,180,180,25,3.25809653802148
"Educational",4.3,6.41017488196617,3.36729582998647,622,622,31,9.62621775043166
"Game",4.3,5.10594547390058,3.17805383034795,114,380,43,9.84400290570124
"Productivity",3.5,3.58351893845611,2.63905732961526,1185,654,18,7.90507284949867
"Game",3.7,1.94591014905531,3.78418963391826,1158,1158,18,5.89715386763674
"Lifestyle",4.3,2.89037175789616,1.88706964903238,483,1329,20,6.31716468674728
"Educational",4.5,1.94591014905531,1.62924053973028,247,247,32,6.61472560020376
"Productivity",3.4,4.63472898822964,0.8754687373539,1458,1480,10,11.0142260210021
"Game",4.1,11.1731919160466,2.83321334405622,226,2889,17,16.2252637918768
"Entertainment",4.1,5.76519110278484,3.63758615972639,81,230,48,11.52417198511
"Entertainment",3.7,6.83087423464618,2.484906649788,272,517,50,12.7100035552873
"Educational",5,2.99573227355399,3.63758615972639,7,342,17,5.5683445037611
"Educational",4.8,2.94443897916644,1.91692261218206,1058,1147,18,6.34035930372775
"Lifestyle",3.9,9.11074100675343,1.45861502269952,2,1505,26,14.0887759577912
"SocialMedia",3.6,3.3322045101752,1.64865862558738,334,334,10,6.4085287910595
"Educational",4.8,4.11087386417331,1.94591014905531,742,973,11,6.93244789157251
"Game",4.4,8.17526610411206,3.04452243772342,66,834,42,12.4946068548102
"Lifestyle",4.5,7.06133436691044,1.1314021114911,2061,2062,28,11.2108739785511
"Game",3.8,3.55534806148941,3.87120101090789,461,461,29,8.76639427704974
"SocialMedia",5,1.79175946922805,3.43398720448515,517,517,9,6.39024066706535
"Game",3.2,1.94591014905531,1.06471073699243,2299,2485,19,6.92067150424868
"Entertainment",4.6,4.49980967033027,4.35670882668959,350,366,35,8.16650031915505
"Entertainment",4.5,8.08271113423758,1.33500106673234,2482,3062,30,12.6903982242835
"SocialMedia",3.6,4.49980967033027,2.32238772029023,196,1467,13,9.51635340111269
"SocialMedia",3.6,3.17805383034795,2.56494935746154,242,1175,6,7.67182679787878
"Entertainment",3.6,2.70805020110221,2.83321334405622,536,536,5,7.04315991598834
"Lifestyle",5,2.30258509299405,3.73766961828337,358,358,50,5.14166355650266
"Educational",5,2.30258509299405,3.36729582998647,225,614,8,5.73979291217923
"Game",1.9,2.56494935746154,1.45861502269952,821,821,7,7.1693500166706
"Entertainment",4.8,3.97029191355212,3.55534806148941,6,67,12,5.01063529409626
"Educational",4.7,3.13549421592915,1.94591014905531,257,1141,8,6.61472560020376
"Educational",3.4,2.70805020110221,0.993251773010283,812,812,12,7.4593388952203
"Game",3.5,4.14313472639153,3.98898404656427,1327,1335,41,9.20341645690336
"Game",4.6,4.0943445622221,3.43398720448515,832,1338,39,10.5293457662816
"Entertainment",4,3.29583686600433,2.21920348405499,1248,1243,38,8.68879078484722
"Entertainment",4.6,5.52942908751142,3.55534806148941,200,381,19,9.39241189751493
"Entertainment",3.9,5.11198778835654,2.36085400111802,243,244,36,10.4146931041204
"Entertainment",4.8,1.79175946922805,3.63758615972639,1400,1214,22,5.62762111369064
"Entertainment",4.9,2.94443897916644,4.78749174278205,411,417,7,5.57972982598622
"Game",3.4,7.89506349809157,2.99573227355399,2636,2743,28,12.6541277842612
"Educational",4.2,1.94591014905531,3.13549421592915,915,1002,18,6.81124437860129
"Productivity",3.3,1.94591014905531,3.91202300542815,1002,1729,13,7.10824413973154
"Game",3.4,4.06044301054642,3.87120101090789,127,188,31,9.29468152040993
"Lifestyle",5,1.79175946922805,1.22377543162212,5,160,12,6.880384082186
"Educational",3.3,7.62997570702779,0.955511445027436,71,2147,26,12.6660385651053
"Educational",3.7,5.91889385427315,3.13549421592915,925,996,13,11.4232304903514
"Game",3.8,3.66356164612965,2.12823170584927,55,78,27,10.0368814357067
"Entertainment",5,1.79175946922805,3.52636052461616,164,576,14,5.2040066870768
"Educational",2.8,2.30258509299405,3.66356164612965,8,391,16,6.94697599213542
"Educational",4.1,10.2128454966658,3.3322045101752,8,2724,5,13.4298098411272
"Lifestyle",4.4,9.3915780082071,1.33500106673234,1912,2958,31,13.7671613465609
"Productivity",4.7,3.13549421592915,1.45861502269952,2293,2299,14,7.49331724886215
"Entertainment",4.4,2.77258872223978,2.63905732961526,1897,1897,26,6.89264164117209
"Educational",5,1.79175946922805,1.30833281965018,492,521,28,4.35670882668959
"Game",4.3,1.94591014905531,3.98898404656427,41,2380,14,6.70318811324086
"Lifestyle",5,1.79175946922805,1.06471073699243,1312,1967,19,6.39526159811545
"Game",4.7,5.55682806169954,3.63758615972639,476,698,38,10.6253436597325
"Productivity",3.9,3.2188758248682,2.02814824729229,1223,1890,23,9.85082489995282
"Educational",5,2.39789527279837,1.62924053973028,259,1050,44,8.65990729361541
"Entertainment",3.4,2.70805020110221,3.63758615972639,714,714,32,7.85864065562079
"Educational",4.5,4.89034912822175,2.05412373369555,160,2039,30,10.2976894683656
"Educational",3.6,3.36729582998647,4.52178857704904,126,3374,10,8.23880116587155
"Educational",4.7,4.43081679884331,2.83321334405622,575,1949,12,9.23669014729897
"Educational",4.8,3.63758615972639,3.63758615972639,2,390,25,6.19644412779452
"Educational",4.9,2.70805020110221,2.14006616349627,57,63,22,6.35957386867238
"Entertainment",5,2.19722457733622,1.19392246847243,596,1715,16,6.09356977004514
"Educational",3.3,2.07944154167984,3.46573590279973,326,463,10,5.53733426701854
"Lifestyle",3.6,2.30258509299405,3.85014760171006,653,697,11,8.4156033356546
"Educational",5,1.94591014905531,1.58923520511658,194,628,15,4.20469261939097
"Game",3.7,8.07402621612406,3.17805383034795,387,387,36,13.0589250508307
"Educational",3.9,4.45434729625351,2.32238772029023,76,859,6,9.16020430248239
"Productivity",4,1.79175946922805,2.70805020110221,24,31,46,6.02344759296103
"Lifestyle",4.3,3.71357206670431,3.3322045101752,6,1111,12,7.57147364885127
"Productivity",1.9,6.18414889093748,1.22377543162212,1135,2367,28,10.2773243851861
"Educational",4.9,2.07944154167984,1.64865862558738,22,22,50,2.83321334405622
"Productivity",4.4,2.77258872223978,1.48160454092422,1383,1384,22,7.68937110752969
"Lifestyle",4.3,2.89037175789616,3.29583686600433,2,1104,13,7.17472430983638
"Game",4.3,12.3886899919074,4.49980967033027,77,1963,21,16.0109246083965
"Educational",5,2.07944154167984,2.89037175789616,347,347,48,7.22693601849329
"Lifestyle",4,2.19722457733622,2.07944154167984,696,696,26,8.0258433441509
"Lifestyle",4.3,3.52636052461616,4.00733318523247,13,1139,18,8.11042723757502
"Educational",5,2.484906649788,1.68639895357023,367,397,10,3.3322045101752
"Productivity",4.6,8.19229373114764,2.94443897916644,336,1928,14,12.2397153303694
"Productivity",3.5,5.84354441703136,1.3609765531356,1584,2283,21,11.1737395496513
"Entertainment",4.9,3.76120011569356,2.01490302054226,393,416,35,6.98564181763921
"Productivity",4.2,4.39444915467244,2.10413415427021,15,935,10,9.76634966431749
"SocialMedia",5,5.37989735354046,3.85014760171006,28,512,8,8.40245551394581
"Entertainment",3.7,3.58351893845611,2.27212588550934,340,1071,34,9.07280095795412
"Educational",3,4.12713438504509,2.77258872223978,321,3295,18,9.85214162518454
"Lifestyle",4.7,4.21950770517611,3.61091791264422,27,1303,30,7.28344822875663
"Game",4.5,8.80597465931132,3.63758615972639,27,978,42,12.7673499095923
"Entertainment",4.5,8.12355783506165,2.14006616349627,56,561,42,12.1062081103761
"Educational",4.6,5.68017260901707,1.93152141160321,40,1389,30,11.26872424913
"Educational",5,4.31748811353631,3.63758615972639,6,448,15,5.98393628068719
"Lifestyle",4.4,3.68887945411394,2.10413415427021,126,280,29,10.6333523160312
"Game",3,2.484906649788,3.55534806148941,123,796,17,6.35262939631957
"SocialMedia",5,3.04452243772342,1.62924053973028,558,201,18,4.33073334028633
"Game",3.4,1.79175946922805,3.17805383034795,2012,2012,16,5.24702407216049
"SocialMedia",3.3,3.78418963391826,2.484906649788,35,114,13,7.22329567956231
"Game",4.1,8.72550732848445,4.20469261939097,297,749,50,12.2404837340366
"Game",3.5,9.57199290712769,4.70048036579242,138,2947,27,14.3999733716549
"Productivity",4.6,6.96885037834195,3.04452243772342,85,1933,30,12.4735316022929
"SocialMedia",5,2.83321334405622,4.31748811353631,513,687,6,4.57471097850338
"Lifestyle",5,1.94591014905531,2.2512917986065,157,602,9,5.86929691313377
"Educational",4.6,3.63758615972639,1.62924053973028,1205,1266,30,7.58680353516258
"Game",3.7,3.89182029811063,3.8286413964891,152,161,50,9.43508264465409
"Lifestyle",3.7,5.85507192220243,2.83321334405622,259,272,17,11.5747258658757
"Entertainment",4.6,4.92725368515721,3.49650756146648,916,1235,25,11.4699657705301
"Game",4.5,4.91998092582813,3.40119738166216,529,546,25,8.648045999835
"Lifestyle",4.8,8.60758219114392,3.13549421592915,14,291,43,12.5493112244531
"Lifestyle",5,2.30258509299405,0.495305812107954,568,568,7,3.04452243772342
"Productivity",3.8,2.83321334405622,3.09104245335832,703,712,25,8.97423821949758
"Lifestyle",4.5,3.13549421592915,2.31253542384721,168,168,48,8.29079434738136
"Game",4.8,2.30258509299405,3.29583686600433,1155,2476,12,6.69703424766648
"Educational",4,6.83087423464618,2.06686275947298,1096,1391,31,12.0361913863545
"Educational",3.3,3.63758615972639,2.19722457733622,242,2472,9,9.08772065842827
"Educational",4.7,6.85435450225502,1.94591014905531,25,503,50,11.9482405950473
"Lifestyle",3.2,2.89037175789616,3.55534806148941,125,2688,6,7.434847875212
"Educational",4.9,4.55387689160054,4.20469261939097,217,1506,27,7.97004930497614
"Game",4,4.94875989037817,2.89037175789616,27,299,41,9.8137269453285
"Lifestyle",5,2.99573227355399,3.04452243772342,122,374,12,5.71702770140622
"Educational",5,6.53378883793334,1.1314021114911,1034,2609,18,8.76717339668401
"Productivity",4.6,2.30258509299405,1.1314021114911,1503,1505,19,6.87005341179813
"Educational",3.2,4.07753744390572,1.90210752639692,467,917,19,7.50439155916124
"Lifestyle",4.4,3.09104245335832,1.54756250871601,1377,1677,28,9.03848386502999
"Lifestyle",4.4,4.26267987704132,2.17475172148416,3,294,8,7.99429498641598
"Entertainment",5,1.94591014905531,1.6094379124341,237,384,17,3.36729582998647
"Entertainment",2.8,3.61091791264422,1.06471073699243,2190,2190,13,9.22305914438396
"Educational",4.5,6.42324696353352,1.48160454092422,168,1009,28,11.8429268104611
"Lifestyle",4.3,4.99043258677874,3.78418963391826,22,118,6,11.6062791867034
"SocialMedia",4.2,8.68710472813351,2.11625551480255,366,571,32,13.6700315040065
"Educational",3.4,1.79175946922805,1.30833281965018,1300,1300,9,6.18208490671663
"Educational",5,3.09104245335832,2.18605127673809,481,503,22,4.69134788222914
"Game",4.4,9.56240470335723,4.8283137373023,221,538,33,12.7082651105908
"Lifestyle",3.7,4.02535169073515,2.89037175789616,48,484,11,8.78170898583618
"Lifestyle",5,4.61512051684126,3.40119738166216,75,126,50,7.12608727329912
"Educational",4.2,5.6937321388027,2.26176309847379,666,2505,26,10.5069288200116
"Entertainment",4.7,3.78418963391826,3.49650756146648,80,298,30,8.07153089355666
"Lifestyle",4.5,13.3366841219711,2.56494935746154,6,3205,34,17.2730208794873
"Game",3.8,2.39789527279837,4.20469261939097,255,255,49,7.77821147451249
"Educational",3.8,5.49306144334055,1.79175946922805,462,2143,19,10.8141826580531
"SocialMedia",4.6,1.79175946922805,2.89037175789616,448,658,9,6.53524127101366
"Lifestyle",4.2,2.83321334405622,2.14006616349627,218,825,21,8.45361420977337
"Entertainment",4.4,2.30258509299405,1.48160454092422,1095,1402,13,7.82524529143177
"Productivity",4.5,2.19722457733622,1.52605630349505,997,1270,23,6.68210859744981
"Educational",4.4,2.07944154167984,1.80828877117927,8,1946,12,7.3664451483276
"Entertainment",3.6,5.64544689764324,1.38629436111989,338,363,39,11.9567006152865
"Lifestyle",3.6,4.78749174278205,2.07944154167984,90,1649,25,10.6767389773377
"Productivity",4.5,3.95124371858143,2.94443897916644,656,756,24,8.64523454129712
"Educational",4.2,2.19722457733622,3.36729582998647,235,2505,12,5.98393628068719
"Educational",4,5.35185813347607,2.06686275947298,258,1832,30,10.8704333751892
"SocialMedia",4.9,4.29045944114839,2.56494935746154,641,642,15,6.62539236800796
"Productivity",3.5,3.09104245335832,0.78845736036427,707,3175,16,8.15994665557855
"Entertainment",4.2,3.2188758248682,1.70474809223843,119,1880,41,8.88086360986736
"Game",4.4,11.0706148207412,2.63905732961526,120,2113,29,13.4742279701329
"Lifestyle",5,2.39789527279837,1.66770682055808,33,33,36,5.37989735354046
"Lifestyle",3.7,4.47733681447821,2.56494935746154,276,689,21,10.9535571464117
"Educational",5,2.30258509299405,1.6094379124341,210,218,9,2.70805020110221
"Educational",5,1.79175946922805,3.68887945411394,22,376,7,4.14313472639153
"Educational",4.4,3.09104245335832,2.56494935746154,289,2045,28,8.25166392360559
"Productivity",4.4,3.29583686600433,3.52636052461616,6,285,22,7.70841066725737
"Game",4.3,5.36597601502185,4.80402104473326,236,1273,40,11.9438633690514
"Game",4,3.46573590279973,3.04452243772342,192,212,25,9.24753981296529
"Lifestyle",4.1,3.97029191355212,2.31253542384721,275,275,29,7.66669020008009
"Educational",4.4,2.30258509299405,2.37024374146786,798,946,24,6.09807428216624
"Educational",4.7,2.70805020110221,1.16315080980568,422,987,13,7.98412195870293
"Educational",4.2,3.71357206670431,3.36729582998647,328,2087,30,9.12434665880921
"Game",4.3,6.10702288774225,3.63758615972639,132,439,44,10.3981837943722
"Game",3.5,2.77258872223978,4.23410650459726,822,960,22,7.646353722446
"SocialMedia",4.6,2.30258509299405,3.17805383034795,864,912,36,6.95177216439891
"Lifestyle",2.8,4.02535169073515,3.8286413964891,566,1490,7,8.79694389354174
"Educational",3.7,2.07944154167984,1.41098697371026,1106,1106,22,7.80098207125774
"Lifestyle",2.4,6.73578001424233,2.77258872223978,552,1419,9,12.3786342283519
"Game",4.2,4.12713438504509,2.89037175789616,1708,1708,19,8.23350314023399
"Game",4.4,7.84541603659248,4.07753744390572,237,775,41,13.9669810779411
"Game",5,2.07944154167984,3.04452243772342,138,143,13,4.11087386417331
"Game",1.9,2.30258509299405,3.73766961828337,658,719,13,5.72358510195238
"Lifestyle",4.4,4.90527477843843,1.58923520511658,845,1485,20,9.40285975374658
"Educational",4.1,4.85981240436167,1.75785791755237,833,2478,29,10.7338717514012
"Lifestyle",5,2.39789527279837,1.54756250871601,566,566,39,7.18538701558042
"Educational",4.4,2.07944154167984,2.04122032885964,307,427,19,6.86797440897029
"Educational",4.1,4.84418708645859,2.56494935746154,1021,2079,12,12.1143465352685
"Educational",4.9,3.73766961828337,1.84054963339749,89,1762,6,7.91498300584839
"Productivity",4,1.79175946922805,1.84054963339749,655,877,26,7.67322312112171
"Game",3.8,2.484906649788,3.52636052461616,496,569,27,9.46443980741084
"Lifestyle",4.3,4.89783979995091,2.94443897916644,41,865,33,10.6966836672476
"Lifestyle",4.5,2.484906649788,0.916290731874155,2151,2808,18,7.36137542897735
"Game",5,2.30258509299405,3.3322045101752,194,194,32,5.74620319054015
"Lifestyle",5,2.30258509299405,2.70805020110221,340,384,11,2.83321334405622
"Entertainment",4.1,4.69134788222914,2.70805020110221,850,1783,12,8.86488793377419
"Educational",4.3,8.64628976475065,2.27212588550934,94,1688,12,13.2569711904804
"Lifestyle",4.6,2.70805020110221,2.77258872223978,162,162,30,7.05444965813294
"Entertainment",4,5.57215403217776,3.73766961828337,193,193,37,9.83435181370127
"Game",4.1,3.17805383034795,2.63905732961526,306,1405,9,11.2309603528477
"SocialMedia",4.9,3.13549421592915,1.6094379124341,1221,1269,47,5.17048399503815
"Productivity",4.6,10.864158740091,4.00733318523247,14,816,49,15.1327436524012
"Entertainment",2.8,2.63905732961526,1.77495235091167,624,624,22,6.91274282049318
"Lifestyle",3.8,3.2188758248682,3.36729582998647,43,701,13,9.36280391510265
"Entertainment",3.9,4.29045944114839,3.40119738166216,1265,1529,29,8.46421426662535
"Lifestyle",4.4,8.4368504387337,1.68639895357023,599,1048,11,13.472728657213
"Educational",4.1,2.63905732961526,1.1314021114911,612,780,18,9.03646306196489
"Game",5,3.04452243772342,4.15888308335967,692,420,31,3.52636052461616
"Lifestyle",4.6,3.78418963391826,3.29583686600433,96,293,28,8.87835804062782
"Productivity",3.7,2.83321334405622,2.56494935746154,287,287,9,8.01862546504575
"Productivity",4.2,6.25190388316589,2.17475172148416,343,1216,35,12.2523214880373
"Lifestyle",4,1.94591014905531,4.27666611901606,706,706,27,6.84374994900622
"Educational",3.9,2.19722457733622,1.38629436111989,298,1076,20,7.1420365747068
"Lifestyle",4.9,2.56494935746154,2.28238238567653,483,750,14,8.55371796609861
"Game",4.9,2.19722457733622,4.45434729625351,117,171,19,2.63905732961526
"Game",4.2,1.94591014905531,3.2188758248682,1407,1407,20,7.11720550316434
"Game",2.9,2.30258509299405,2.17475172148416,309,140,17,6.62273632394984
"Educational",4.5,6.44413125670044,3.36729582998647,7,1407,23,10.6575416679996
"Game",3.2,8.69383196507469,3.93182563272433,546,2931,11,13.4551746350983
"Lifestyle",4.7,4.06044301054642,2.26176309847379,761,1082,21,7.60290046220476
"Educational",4.9,10.9162877447901,3.63758615972639,18,543,26,13.9529410890588
"Game",3.7,3.43398720448515,3.55534806148941,907,937,24,12.6083593746055
"Game",4.6,4.81218435537242,2.94443897916644,232,473,50,9.06935267867521
"Game",5,3.2188758248682,3.17805383034795,972,973,31,4.89034912822175
"Lifestyle",3.2,2.19722457733622,1.6094379124341,1020,1021,12,7.86633892304654
"Educational",4.6,3.13549421592915,2.83321334405622,190,492,15,5.52146091786225
"Educational",5,2.07944154167984,1.41098697371026,1414,1414,10,6.09356977004514
"Entertainment",4.3,7.90728360942635,3.98898404656427,76,308,23,14.6498925087992
"Educational",4.5,2.19722457733622,1.66770682055808,590,590,24,8.35796296584568
"Productivity",3.8,6.86693328446188,1.58923520511658,1901,2150,21,12.3635762693815
"Productivity",3.3,2.77258872223978,1.79175946922805,257,1695,21,8.77292009262647
"Lifestyle",4.6,4.77912349311153,2.11625551480255,470,586,32,9.3604830304059
"Entertainment",4.6,3.78418963391826,1.90210752639692,827,827,19,8.97954260172511
"Educational",3.9,5.59842195899838,4.39444915467244,76,1399,9,10.4280385509206
"Educational",4.8,3.71357206670431,2.28238238567653,251,714,11,9.33353098253138
"Productivity",3.8,2.99573227355399,1.25276296849537,902,2847,15,8.14293601043227
"SocialMedia",4.7,6.45204895443723,2.15176220325946,0,791,43,10.1460414973702
"Lifestyle",5,2.94443897916644,2.30258509299405,474,913,13,5.64190707093811
"Lifestyle",4.1,3.85014760171006,1.64865862558738,335,460,27,10.2354496336795
"Lifestyle",4.2,2.56494935746154,1.85629799036563,420,864,14,7.42833319419081
"Productivity",3.8,9.29477342795101,0.993251773010283,2751,3328,5,14.9275262845506
"Educational",5,1.79175946922805,2.77258872223978,537,658,12,3.8286413964891
"Lifestyle",4.6,9.14420056947164,1.33500106673234,323,1700,13,12.0103132034287
"Educational",4.1,4.70048036579242,1.43508452528932,11,3167,17,10.1585560366347
"Educational",3.4,7.00850518208228,4.64439089914137,33,897,8,10.9466047491597
"Lifestyle",3.3,5.85793315448346,1.91692261218206,104,2371,28,10.3191669830513
"Educational",3.1,3.52636052461616,2.70805020110221,1746,1904,29,8.66750795207511
"Educational",4.1,5.4553211153577,2.94443897916644,110,577,19,12.0603761283495
"Educational",4.5,2.19722457733622,3.46573590279973,1191,1754,10,5.55682806169954
"Lifestyle",4.3,6.50727771238501,1.33500106673234,382,1204,17,10.1499178506255
"Productivity",2.4,5.86078622346587,2.06686275947298,181,2293,8,10.8366550669667
"Lifestyle",1,2.63905732961526,2.484906649788,781,1769,19,7.01929665371504
"Lifestyle",5,2.83321334405622,2.36085400111802,238,238,15,4.02535169073515
"Game",4.9,2.39789527279837,3.04452243772342,46,62,19,3.58351893845611
"Game",5,1.79175946922805,2.484906649788,23,83,35,2.07944154167984
"Educational",4.9,2.484906649788,1.68639895357023,79,79,10,5.85793315448346
"Lifestyle",4,2.484906649788,1.7227665977411,982,1459,22,8.82040406548565
"Game",4.4,3.73766961828337,3.29583686600433,1015,1972,37,8.67008593751938
"Lifestyle",3.7,2.99573227355399,2.77258872223978,96,834,23,9.83338692485664
"Entertainment",3.8,3.58351893845611,3.25809653802148,244,1510,9,9.39988577385946
"SocialMedia",4,4.18965474202643,1.6094379124341,1922,3570,14,9.71365788025185
"Entertainment",3.9,2.07944154167984,2.77258872223978,900,2353,8,10.31949687452
"Entertainment",4.5,3.2188758248682,1.50407739677627,215,461,19,7.55433482372575
"Game",4,8.05610965954506,3.09104245335832,350,1408,13,14.3028751104814
"Educational",4.2,4.53259949315326,0.474991170756775,3003,3003,17,10.5886277626942
"Educational",4.5,3.61091791264422,1.96009478404727,263,1160,16,8.6569551337914
"Productivity",3.9,3.36729582998647,1.38629436111989,928,949,13,8.27868216297091
"Game",4.6,3.63758615972639,2.56494935746154,29,717,8,10.2097214703824
"Entertainment",3.7,6.65286302935335,1.25276296849537,1577,2818,7,11.7241097889493
"SocialMedia",2.6,7.05098944706805,1.43508452528932,2063,2226,20,11.4358932212993
"Entertainment",4.8,4.89034912822175,4.18965474202643,122,303,46,9.51192534959696
"Entertainment",4.4,2.07944154167984,2.26176309847379,304,659,37,6.81014245011514
"Educational",4.4,5.59098698051086,2.34180580614733,840,1474,4,9.58079987088553
"Lifestyle",4.1,2.39789527279837,1.28093384546206,2168,2236,28,7.5923661285198
"Entertainment",3.7,5.26269018890489,1.75785791755237,1833,1833,13,10.5946327304254
"Productivity",3.9,2.30258509299405,3.66356164612965,1595,1478,16,7.13009851012558
"SocialMedia",4.5,3.98898404656427,2.24070968927596,695,695,38,9.10420177591451
"Educational",4.9,4.77068462446567,3.46573590279973,435,1321,17,10.521614806777
"Lifestyle",4.8,2.63905732961526,2.70805020110221,1923,1923,27,6.74993119378857
"Educational",4.9,4.8283137373023,2.19722457733622,1062,1783,15,8.33278946841796
"Educational",4.1,2.30258509299405,2.35137525716348,1555,2854,46,7.79646924308606
"Educational",3.8,4.59511985013459,1.79175946922805,1152,1588,7,10.6643167457829
"Entertainment",4,9.65937569478572,1.64865862558738,175,435,12,15.1485668400915
"Educational",3.4,2.19722457733622,1.48160454092422,28,1997,18,6.23048144757848
"Educational",5,3.2188758248682,3.29583686600433,1588,1600,29,6.44730586254121
"Lifestyle",3.3,2.07944154167984,2.29253475714054,174,2554,17,8.4465561118168
"Lifestyle",4.4,2.30258509299405,1.80828877117927,494,523,44,5.6970934865054
"Educational",2.7,3.71357206670431,2.17475172148416,353,1538,10,8.28928832300032
"Lifestyle",2.5,2.19722457733622,1.45861502269952,1621,1631,13,8.24538446812075
"Entertainment",5,2.07944154167984,1.87180217690159,529,671,17,6.45047042214418
"Educational",4.9,3.91202300542815,4.34380542185368,14,812,9,6.49677499018586
"Lifestyle",3.8,3.49650756146648,0.680568398353085,386,2443,16,8.09955428237636
"Productivity",3.9,2.83321334405622,3.58351893845611,769,770,38,8.32941678393932
"Productivity",4.8,2.56494935746154,1.96009478404727,91,594,15,4.78749174278205
"Educational",5,2.63905732961526,3.52636052461616,15,939,6,5.94803498918065
"Game",2.9,4.91265488573605,3.17805383034795,2415,2416,11,9.70235008148453
"Productivity",3.8,2.56494935746154,1.22377543162212,995,1523,21,8.77770959579525
"Productivity",4.3,9.84352521136345,3.09104245335832,53,3464,9,14.2793489712626
"Lifestyle",4.6,8.85765744930699,2.14006616349627,178,2874,32,13.2597206918473
"Lifestyle",4.6,7.0343879299155,2.21920348405499,383,2203,26,11.6175286939589
"Lifestyle",4.6,3.3322045101752,2.21920348405499,552,552,40,8.30967689598773
"Entertainment",4.9,2.63905732961526,2.01490302054226,139,139,30,8.44397712908498
"Entertainment",4.8,2.63905732961526,1.06471073699243,399,453,14,7.46450983463653
"Lifestyle",4.3,5.73979291217923,2.70805020110221,792,1394,41,9.97933686481957
"Educational",4,2.19722457733622,3.46573590279973,15,134,30,7.24064969425547
"Game",4.9,3.66356164612965,2.99573227355399,23,243,14,6.52209279817015
"Educational",4.7,8.3786205415523,2.83321334405622,222,2711,19,12.851538422019
"Lifestyle",4.4,3.89182029811063,1.30833281965018,132,132,12,8.32772616646141
"Lifestyle",4.2,3.3322045101752,1.43508452528932,1292,1303,10,7.45760928971561
"Lifestyle",4.1,7.08590146436561,2.11625551480255,909,1999,27,12.7304638394676
"Lifestyle",3.2,2.89037175789616,1.48160454092422,1623,3570,27,9.08455036591788
"Game",4.3,6.62539236800796,3.80666248977032,1254,1623,29,12.1406750888605
"Productivity",3.7,3.40119738166216,1.1314021114911,2281,3250,30,8.98769669570362
"Educational",4.8,2.94443897916644,1.90210752639692,72,536,10,7.29709100516042
"Entertainment",4.7,3.63758615972639,2.56494935746154,617,1779,15,11.7515328327748
"Lifestyle",4.9,2.484906649788,3.04452243772342,704,704,14,6.73815249459596
"Educational",3.3,1.94591014905531,1.19392246847243,489,497,33,7.22037383672395
"Educational",3.2,2.63905732961526,1.90210752639692,288,288,20,7.48829351515943
"Game",3.3,2.77258872223978,3.40119738166216,763,763,33,8.5991417740634
"Lifestyle",3.8,8.49699048409872,3.98898404656427,5,1503,7,12.4655712695077
"Lifestyle",4.5,2.19722457733622,2.83321334405622,286,297,12,5.55295958492162
"Educational",3.2,6.07534603108868,1.56861591791385,799,2044,13,11.5217860934024
"Productivity",4.3,3.95124371858143,4.26267987704132,57,974,17,9.16680636995245
"Educational",3.9,2.30258509299405,3.63758615972639,6,381,16,4.52178857704904
"Educational",4.7,3.25809653802148,3.91202300542815,11,2018,16,8.72891172506098
